"((1, 1, 1, 0, 2, 2, 2, 2, 0, 2, 1, 1, 1, 3, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2),)",[0. 0. 1. 0.]
"((1, 1, 1, 1, 0, 1, 2, 2, 2, 0, 1, 1, 1, 3, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1),)",[ 0.   0.   0.  -0.1]
"((1, 1, 1, 0, 2, 2, 2, 2, 0, 2, 1, 3, 0, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2),)",[-1.   0.  -0.1  0. ]
"((1, 1, 1, 0, 2, 2, 2, 2, 0, 2, 1, 0, 3, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2),)",[-1.  -1.  -0.1  0. ]
"((1, 1, 1, 1, 0, 1, 2, 2, 2, 0, 1, 1, 0, 3, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1),)",[-1.9  0.   0.   0. ]
"((1, 1, 1, 1, 0, 1, 2, 2, 2, 0, 1, 1, 3, 0, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1),)",[-1.   0.   1.  -0.1]
"((1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 3, 0, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1),)",[ 0.   0.   0.  -0.1]
"((1, 1, 1, 1, 0, 1, 2, 2, 2, 0, 1, 3, 0, 0, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1),)",[ 0.   0.  -0.1  0. ]
"((1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1),)",[0. 0. 1. 0.]
"((1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1),)",[1. 0. 0. 0.]
"((2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 3, 0, 0, 2, 2, 2, 2, 2),)",[ 0.  -0.1  0.   0. ]
"((1, 1, 1, 1, 1, 2, 2, 3, 2, 2, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1),)",[ 0.   0.   0.  -0.1]
"((1, 1, 1, 1, 1, 2, 0, 2, 2, 2, 1, 3, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1),)",[ 0.   0.   0.  -0.1]
"((1, 1, 1, 1, 0, 0, 2, 2, 2, 0, 0, 3, 0, 0, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1),)",[ 0.   0.  -0.1 -0.1]
"((1, 1, 1, 1, 1, 2, 0, 2, 2, 2, 1, 0, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1),)",[ 0. -1.  0.  0.]
"((1, 1, 1, 1, 1, 2, 0, 2, 2, 2, 1, 0, 3, 0, 0, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1),)",[ 0.   0.   0.  -0.1]
"((1, 1, 1, 0, 2, 2, 2, 2, 0, 2, 0, 3, 0, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2),)",[-1.  0.  0.  0.]
"((1, 1, 1, 0, 2, 2, 2, 2, 0, 2, 0, 0, 3, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2),)",[-1.  -1.   0.  -0.1]
"((1, 1, 0, 2, 1, 2, 2, 0, 2, 1, 0, 3, 0, 2, 4, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1),)",[0. 1. 0. 0.]
"((2, 2, 0, 2, 1, 0, 0, 3, 2, 4, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1),)",[ 0.  0. -1.  0.]
"((2, 2, 0, 2, 1, 0, 0, 0, 2, 4, 2, 2, 3, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1),)",[-0.1  1.   0.   0. ]
"((1, 1, 0, 2, 1, 2, 2, 0, 2, 1, 0, 0, 0, 2, 4, 2, 2, 3, 2, 1, 1, 1, 1, 2, 1),)",[ 0.   0.  -0.1  0. ]
"((1, 1, 1, 0, 2, 2, 2, 2, 0, 2, 0, 0, 0, 3, 2, 2, 2, 2, 0, 2, 1, 1, 1, 1, 2),)",[ 0.   0.  -0.1  0. ]
"((1, 1, 1, 1, 0, 0, 2, 2, 2, 0, 0, 0, 0, 3, 0, 2, 2, 2, 2, 0, 2, 1, 1, 1, 1),)",[-1.  -1.9  0.   0. ]
"((1, 1, 1, 1, 0, 0, 2, 2, 2, 0, 0, 0, 3, 0, 0, 2, 2, 2, 2, 0, 2, 1, 1, 1, 1),)",[-1.9   -1.9    0.    -0.271]
"((1, 1, 1, 0, 2, 2, 2, 2, 0, 2, 0, 3, 0, 0, 2, 2, 2, 2, 0, 2, 1, 1, 1, 1, 2),)",[-1.9  0.   0.  -0.1]
"((1, 1, 1, 0, 2, 2, 2, 2, 0, 2, 0, 0, 3, 0, 2, 2, 2, 2, 0, 2, 1, 1, 1, 1, 2),)",[ 0.    0.   -0.19  0.  ]
"((1, 1, 0, 2, 1, 2, 2, 0, 2, 1, 0, 3, 0, 2, 4, 2, 2, 0, 2, 1, 1, 1, 1, 2, 1),)",[ 0.  0.  0. -1.]
"((1, 1, 0, 2, 1, 2, 2, 0, 2, 1, 0, 0, 3, 2, 4, 2, 2, 0, 2, 1, 1, 1, 1, 2, 1),)",[ 0.  -0.1  0.  -1.9]
"((2, 2, 0, 2, 1, 0, 0, 3, 2, 4, 2, 2, 0, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1),)",[ 0.  0.  0. -1.]
"((0, 0, 0, 2, 4, 2, 2, 3, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1),)",[0. 0. 1. 0.]
"((0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 1, 1, 1, 3, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2),)",[-1.  0.  0.  0.]
"((0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 1, 1, 3, 0, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2),)",[ 0.   0.   1.  -0.1]
"((0, 0, 0, 2, 1, 2, 2, 0, 2, 4, 1, 3, 0, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1),)",[ 0.   0.  -0.1  0. ]
"((0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 1, 1, 0, 3, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2),)",[ 0. -1.  0.  0.]
"((0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 1, 1, 3, 0, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1),)",[ 0. -1.  0.  0.]
"((0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 1, 3, 0, 0, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1),)",[-1.   0.   0.  -0.1]
"((0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 1, 3, 0, 0, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2),)",[ 0.  -1.9  0.   0. ]
"((0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 1, 0, 3, 0, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2),)",[ 0.    -1.     0.    -0.271]
"((0, 0, 0, 2, 1, 2, 2, 0, 2, 1, 0, 3, 0, 2, 4, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1),)",[ 0.    0.   -0.19 -1.9 ]
"((0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 1, 0, 0, 3, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2),)",[ 0.  -1.  -0.1 -0.1]
"((0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 2, 1, 0, 3, 0, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1),)",[ 0.   0.   0.  -0.1]
"((0, 0, 0, 2, 1, 2, 2, 0, 2, 1, 0, 0, 3, 2, 4, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1),)",[ 0.   1.  -0.1  0. ]
"((2, 2, 0, 2, 1, 0, 0, 3, 2, 4, 2, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 1),)",[-0.1  0.   0.   0. ]
"((0, 0, 0, 2, 1, 2, 2, 0, 2, 1, 0, 0, 0, 2, 4, 2, 2, 3, 1, 1, 2, 2, 1, 2, 1),)",[-0.1  0.   0.   0. ]
"((2, 2, 0, 2, 1, 0, 0, 0, 2, 1, 2, 2, 0, 2, 1, 0, 0, 3, 2, 4, 2, 2, 0, 1, 1),)",[ 0.  0.  0. -1.]
"((2, 2, 0, 2, 1, 0, 0, 0, 2, 1, 2, 2, 3, 2, 4, 0, 0, 0, 2, 1, 2, 2, 0, 1, 1),)",[-0.1  0.   0.  -1. ]
"((1, 1, 0, 2, 1, 2, 2, 0, 2, 1, 0, 0, 0, 2, 1, 2, 2, 3, 2, 4, 0, 0, 0, 2, 1),)",[-0.1  0.   0.   0. ]
"((2, 2, 0, 2, 0, 1, 1, 0, 2, 1, 2, 2, 0, 2, 1, 0, 0, 3, 2, 1, 2, 2, 0, 2, 4),)",[-0.1  0.   0.   0. ]
"((0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 1, 1, 0, 2, 1, 2, 2, 3, 2, 1, 0, 0, 0, 2, 4),)",[ 0.  -0.1  0.   0. ]
"((2, 2, 0, 2, 0, 1, 1, 3, 2, 1, 2, 2, 0, 2, 1, 0, 0, 0, 2, 4, 2, 2, 0, 2, 1),)",[ 0.  0.  0. -1.]
"((2, 2, 0, 2, 0, 1, 1, 0, 2, 1, 2, 2, 3, 2, 4, 0, 0, 0, 2, 1, 2, 2, 0, 2, 1),)",[-0.1  0.  -1.9  0. ]
"((0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 1, 1, 0, 2, 1, 2, 2, 3, 2, 4, 0, 0, 0, 2, 1),)",[-0.1  0.   0.   0. ]
"((2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 1, 1, 3, 2, 4, 2, 2, 0, 2, 1),)",[-0.1  0.   0.   0. ]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 2, 2, 3, 2, 0, 1, 1, 0, 2, 4),)",[ 0.   0.   0.  -0.1]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 3, 0, 0, 2, 2, 0, 2, 0, 2, 1, 0, 2, 4, 2),)",[ 0.   0.   0.  -0.1]
"((None, None, None, None, None, 2, 2, 2, 2, None, 0, 3, 0, 2, None, 0, 2, 0, 2, None, 0, 2, 4, 2, None),)",[ 0.  0.  0. -1.]
"((None, None, None, None, None, 2, 2, 2, 2, None, 0, 0, 3, 2, None, 0, 2, 4, 2, None, 0, 2, 1, 2, None),)",[-10.9 -10.    0.    0. ]
"((2, 2, 2, 2, None, 0, 0, 3, 2, None, 0, 2, 4, 2, None, 0, 2, 1, 2, None, 0, 2, 1, 2, None),)",[0. 0. 0. 0.]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 2, 0, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2),)",[-1.61803    -1.         -0.1        92.49416823]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 2, 0, 0, 3, 0, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2),)",[-1.         -1.          1.08900616 -0.1       ]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 2, 0, 3, 0, 0, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2),)",[-1.909 -1.909 -0.19  -0.1  ]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 3, 0, 0, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 1),)",[-1.  0.  0.  0.]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 0, 3, 0, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 1),)",[-1.  -1.   0.  -0.1]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 3, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1),)",[ 0. -1.  0.  0.]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 0, 3, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1),)",[-1.9 -1.  -0.1  0. ]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 0, 0, 3, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1),)",[-1.  0.  0.  0.]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 0, 3, 0, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1),)",[0. 1. 0. 0.]
"((2, 2, 2, 2, 2, 0, 0, 3, 0, 1, 2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2),)",[-0.1  0.   0.   0. ]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 0, 3, 0, 1, 2, 2, 0, 2, 2, 2, 2, 1, 1, 1),)",[-1.   -0.01 -0.1  -0.1 ]
"((0, 0, 0, 0, 1, 2, 2, 3, 2, 2, 2, 2, 0, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1),)",[ 0.  0. -1.  0.]
"((0, 0, 0, 0, 1, 2, 2, 0, 2, 2, 2, 2, 3, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1),)",[-0.1  0.   0.   0. ]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 0, 0, 3, 0, 2, 2, 2, 0, 2, 2, 2, 2, 0, 1),)",[-1.    -1.009 -0.1   -0.1  ]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 0, 0, 0, 3, 0, 1, 2, 2, 2, 0, 1, 2, 2, 2, 0),)",[-1.        -1.        -0.2919637 -0.271    ]
"((None, None, None, None, None, None, 2, 2, 2, 2, None, 2, 0, 3, 0, None, 2, 1, 2, 2, None, 2, 1, 2, 2),)",[ 0.          6.80882043  0.         -0.1       ]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 2, 3, 0, 0, 0, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2),)",[-1.009  0.     0.     0.   ]
"((None, 2, 2, 2, 2, None, 2, 3, 0, 0, None, 2, 1, 2, 2, None, 2, 1, 2, 2, None, 2, 1, 2, 2),)",[-0.19        5.63749816  0.          0.        ]
"((None, None, None, None, None, None, 2, 2, 2, 2, None, 2, 0, 0, 0, None, 2, 3, 2, 2, None, 2, 1, 2, 2),)",[-1.  -0.1  0.   0. ]
"((None, 2, 2, 2, 2, None, 2, 3, 0, 0, None, 2, 0, 2, 2, None, 2, 1, 2, 2, None, 2, 1, 2, 2),)",[0.  1.9 0.  0. ]
"((None, 2, 0, 0, 0, None, 2, 3, 2, 2, None, 2, 1, 2, 2, None, 2, 1, 2, 2, None, 2, 1, 1, 1),)",[-0.1         5.85930409 -1.         -1.        ]
"((None, 2, 0, 0, 0, None, 2, 0, 2, 2, None, 2, 3, 2, 2, None, 2, 1, 2, 2, None, 2, 1, 1, 1),)",[-0.1  1.9  0.   0. ]
"((None, 2, 2, 2, 2, None, 2, 0, 0, 0, None, 2, 0, 2, 2, None, 2, 3, 2, 2, None, 2, 1, 2, 2),)",[-0.1 -0.1  0.  -1. ]
"((None, 2, 2, 2, 2, None, 2, 0, 0, 0, None, 2, 3, 2, 2, None, 2, 0, 2, 2, None, 2, 1, 2, 2),)",[-0.1 -0.1 -1.   0. ]
"((None, None, None, None, None, None, 2, 2, 2, 2, None, 2, 0, 0, 0, None, 2, 3, 2, 2, None, 2, 0, 2, 2),)",[-1.93658321 -1.50768845 -1.9171     -1.5916764 ]
"((None, 2, 2, 2, 2, None, 2, 3, 0, 0, None, 2, 0, 2, 2, None, 2, 0, 2, 2, None, 2, 1, 2, 2),)",[-0.1  0.  -1.   0. ]
"((None, None, None, None, None, None, 2, 2, 2, 2, None, 2, 3, 0, 0, None, 2, 0, 2, 2, None, 2, 0, 2, 2),)",[-1.         -0.55689873 -1.909      -0.52740826]
"((None, None, None, None, None, 2, 2, 2, 2, 2, 2, 3, 0, 0, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2),)",[-1.93071455 -1.9200241  -1.75070607 -1.77127287]
